lookup_key,id,name,supertype,set_name,number,image_url,p_hash
mela_254,sv4-254,Mela,Trainer,Paradox Rift,254,https://images.pokemontcg.io/sv4/254_hires.png,dad8c025b7ca4aad
melmetal_104,sv7-104,Melmetal,Pokémon,Stellar Crown,104,https://images.pokemontcg.io/sv7/104_hires.png,e23e0d95c3c2c3cd
melmetal_117,sv5-117,Melmetal,Pokémon,Temporal Forces,117,https://images.pokemontcg.io/sv5/117_hires.png,c27a64b58dc94bc9
melmetal_129,sm10-129,Melmetal,Pokémon,Unbroken Bonds,129,https://images.pokemontcg.io/sm10/129_hires.png,ea68e5b4358f9942
melmetal_130,swsh3-130,Melmetal,Pokémon,Darkness Ablaze,130,https://images.pokemontcg.io/swsh3/130_hires.png,ea3dc597c32478c2
melmetal_189,swsh8-189,Melmetal,Pokémon,Fusion Strike,189,https://images.pokemontcg.io/swsh8/189_hires.png,aa1ee1f0c08f9de2
melmetal_46,pgo-46,Melmetal,Pokémon,Pokémon GO,46,https://images.pokemontcg.io/pgo/46_hires.png,ea3ec5d0e06e39c1
melmetal_sm181,smp-SM181,Melmetal,Pokémon,SM Black Star Promos,SM181,https://images.pokemontcg.io/smp/SM181_hires.png,be3ee1c1e1249cc6
melmetalex_104,svp-104,Melmetal ex,Pokémon,Scarlet & Violet Black Star Promos,104,https://images.pokemontcg.io/svp/104_hires.png,943861ef9782d3ca
melmetalex_105,sv7-105,Melmetal ex,Pokémon,Stellar Crown,105,https://images.pokemontcg.io/sv7/105_hires.png,a54fc1d83626c3cb
melmetalex_153,sv3-153,Melmetal ex,Pokémon,Obsidian Flames,153,https://images.pokemontcg.io/sv3/153_hires.png,e74a91b8e266159d
melmetalgx_sm178,smp-SM178,Melmetal-GX,Pokémon,SM Black Star Promos,SM178,https://images.pokemontcg.io/smp/SM178_hires.png,ec3cd188a1537eb4
melmetalv_47,pgo-47,Melmetal V,Pokémon,Pokémon GO,47,https://images.pokemontcg.io/pgo/47_hires.png,d0c04c1fdba174f6
melmetalv_75,pgo-75,Melmetal V,Pokémon,Pokémon GO,75,https://images.pokemontcg.io/pgo/75_hires.png,cf8842909b7b4d8f
melmetalv_swsh224,swshp-SWSH224,Melmetal V,Pokémon,SWSH Black Star Promos,SWSH224,https://images.pokemontcg.io/swshp/SWSH224_hires.png,d03b69a746cc68b9
melmetalvmax_48,pgo-48,Melmetal VMAX,Pokémon,Pokémon GO,48,https://images.pokemontcg.io/pgo/48_hires.png,b76300f3ac583b17
melmetalvmax_80,pgo-80,Melmetal VMAX,Pokémon,Pokémon GO,80,https://images.pokemontcg.io/pgo/80_hires.png,f2f301172448bddd
meloetta_104,sm8-104,Meloetta,Pokémon,Lost Thunder,104,https://images.pokemontcg.io/sm8/104_hires.png,bb91cc68b233a56c
meloetta_123,sm11-123,Meloetta,Pokémon,Unified Minds,123,https://images.pokemontcg.io/sm11/123_hires.png,bf925b68e0e4640f
meloetta_124,swsh8-124,Meloetta,Pokémon,Fusion Strike,124,https://images.pokemontcg.io/swsh8/124_hires.png,be9eb5a8e84a4686
meloetta_77,bw7-77,Meloetta,Pokémon,Boundaries Crossed,77,https://images.pokemontcg.io/bw7/77_hires.png,ba5ec5d1e1b0f068
meloetta_78,bw11-78,Meloetta,Pokémon,Legendary Treasures,78,https://images.pokemontcg.io/bw11/78_hires.png,fa6a859185b2b6b4
meloetta_85,xy8-85,Meloetta,Pokémon,BREAKthrough,85,https://images.pokemontcg.io/xy8/85_hires.png,ab7e8490d1d3d3c4
meloetta_86,bw11-86,Meloetta,Pokémon,Legendary Treasures,86,https://images.pokemontcg.io/bw11/86_hires.png,ebe1ce1e96b2380c
meloetta_bw68,bwp-BW68,Meloetta,Pokémon,BW Black Star Promos,BW68,https://images.pokemontcg.io/bwp/BW68_hires.png,bb1f8ccc6073c361
meloetta_bw69,bwp-BW69,Meloetta,Pokémon,BW Black Star Promos,BW69,https://images.pokemontcg.io/bwp/BW69_hires.png,fb7184949e9a990d
meloetta_xy120,xyp-XY120,Meloetta,Pokémon,XY Black Star Promos,XY120,https://images.pokemontcg.io/xyp/XY120_hires.png,be9ce467525c888e
meloetta_xy193,xyp-XY193,Meloetta,Pokémon,XY Black Star Promos,XY193,https://images.pokemontcg.io/xyp/XY193_hires.png,eac5963a49f09c3c
meloettaex_159,zsv10pt5-159,Meloetta ex,Pokémon,Black Bolt,159,https://images.pokemontcg.io/zsv10pt5/159_hires.png,f13c463265cc1b9d
meloettaex_167,zsv10pt5-167,Meloetta ex,Pokémon,Black Bolt,167,https://images.pokemontcg.io/zsv10pt5/167_hires.png,b1f11916676d4c1e
meloettaex_44,zsv10pt5-44,Meloetta ex,Pokémon,Black Bolt,44,https://images.pokemontcg.io/zsv10pt5/44_hires.png,ba98470d6f63531c
meloettaex_rc11,bw11-RC11,Meloetta-EX,Pokémon,Legendary Treasures,RC11,https://images.pokemontcg.io/bw11/RC11_hires.png,d0f315196ce81737
meloettaex_rc25,bw11-RC25,Meloetta-EX,Pokémon,Legendary Treasures,RC25,https://images.pokemontcg.io/bw11/RC25_hires.png,c59d1a62316971ee
melony_146,swsh6-146,Melony,Trainer,Chilling Reign,146,https://images.pokemontcg.io/swsh6/146_hires.png,9f1fe1e0e0c28795
melony_195,swsh6-195,Melony,Trainer,Chilling Reign,195,https://images.pokemontcg.io/swsh6/195_hires.png,9a5ae1c8a7a5c731
melony_218,swsh6-218,Melony,Trainer,Chilling Reign,218,https://images.pokemontcg.io/swsh6/218_hires.png,98d3d14c26178f79
melony_gg64,swsh12pt5gg-GG64,Melony,Trainer,Crown Zenith Galarian Gallery,GG64,https://images.pokemontcg.io/swsh12pt5gg/GG64_hires.png,9b35c4cad0d8b396
melony_tg26,swsh10tg-TG26,Melony,Trainer,Astral Radiance Trainer Gallery,TG26,https://images.pokemontcg.io/swsh10tg/TG26_hires.png,9e9d064ec9787127
meltan_102,sv7-102,Meltan,Pokémon,Stellar Crown,102,https://images.pokemontcg.io/sv7/102_hires.png,ea7e1d95c2c6c291
meltan_103,sv7-103,Meltan,Pokémon,Stellar Crown,103,https://images.pokemontcg.io/sv7/103_hires.png,bb1ac4c4e5b50f86
meltan_116,sv5-116,Meltan,Pokémon,Temporal Forces,116,https://images.pokemontcg.io/sv5/116_hires.png,875e45c16d641df1
meltan_128,sm10-128,Meltan,Pokémon,Unbroken Bonds,128,https://images.pokemontcg.io/sm10/128_hires.png,e25eec946125b972
meltan_129,swsh3-129,Meltan,Pokémon,Darkness Ablaze,129,https://images.pokemontcg.io/swsh3/129_hires.png,ba1ee5c5e14d99c0
meltan_152,sv3-152,Meltan,Pokémon,Obsidian Flames,152,https://images.pokemontcg.io/sv3/152_hires.png,8a1e55a5e56c6c69
meltan_179,sv5-179,Meltan,Pokémon,Temporal Forces,179,https://images.pokemontcg.io/sv5/179_hires.png,9ecfc9b8e085e0e2
meltan_188,swsh8-188,Meltan,Pokémon,Fusion Strike,188,https://images.pokemontcg.io/swsh8/188_hires.png,cf0ea5b5e06878f0
meltan_45,pgo-45,Meltan,Pokémon,Pokémon GO,45,https://images.pokemontcg.io/pgo/45_hires.png,fa7ae5c4a18d19c2
meltan_sm177,smp-SM177,Meltan,Pokémon,SM Black Star Promos,SM177,https://images.pokemontcg.io/smp/SM177_hires.png,ea6ae595a50ec9c1
memoryberry_110,pl1-110,Memory Berry,Trainer,Platinum,110,https://images.pokemontcg.io/pl1/110_hires.png,de3ad5c5cb6a4890
memoryberry_128,ecard2-128,Memory Berry,Trainer,Aquapolis,128,https://images.pokemontcg.io/ecard2/128_hires.png,fb78c4944667c2d8
memoryberry_80,ex14-80,Memory Berry,Trainer,Crystal Guardians,80,https://images.pokemontcg.io/ex14/80_hires.png,d07a9c85c563639b
memorycapsule_155,swsh4-155,Memory Capsule,Trainer,Vivid Voltage,155,https://images.pokemontcg.io/swsh4/155_hires.png,eb6a9c9c51733584
memorycapsule_202,swsh4-202,Memory Capsule,Trainer,Vivid Voltage,202,https://images.pokemontcg.io/swsh4/202_hires.png,87f91f64a4dad109
memoryenergy_194,sm8-194,Memory Energy,Energy,Lost Thunder,194,https://images.pokemontcg.io/sm8/194_hires.png,8b7ae1b19e87c318
meowscarada_15,sv1-15,Meowscarada,Pokémon,Scarlet & Violet,15,https://images.pokemontcg.io/sv1/15_hires.png,b97f05855a5a5a94
meowscarada_18,sv9-18,Meowscarada,Pokémon,Journey Together,18,https://images.pokemontcg.io/sv9/18_hires.png,bb7a50f0cc8e9591
meowscaradaex_15,sv2-15,Meowscarada ex,Pokémon,Paldea Evolved,15,https://images.pokemontcg.io/sv2/15_hires.png,e44dd99137e66298
meowscaradaex_231,sv2-231,Meowscarada ex,Pokémon,Paldea Evolved,231,https://images.pokemontcg.io/sv2/231_hires.png,d2db352fccc0b312
meowscaradaex_256,sv2-256,Meowscarada ex,Pokémon,Paldea Evolved,256,https://images.pokemontcg.io/sv2/256_hires.png,c9d9666a1f353431
meowscaradaex_271,sv2-271,Meowscarada ex,Pokémon,Paldea Evolved,271,https://images.pokemontcg.io/sv2/271_hires.png,92f935da49e4d213
meowscaradaex_33,svp-33,Meowscarada ex,Pokémon,Scarlet & Violet Black Star Promos,33,https://images.pokemontcg.io/svp/33_hires.png,f070858c4edbc397
meowscaradaex_78,svp-78,Meowscarada ex,Pokémon,Scarlet & Violet Black Star Promos,78,https://images.pokemontcg.io/svp/78_hires.png,f259279e4ca51713
meowstic_43,xy2-43,Meowstic,Pokémon,Flashfire,43,https://images.pokemontcg.io/xy2/43_hires.png,aec6d478693b8b60
meowstic_45,sm6-45,Meowstic,Pokémon,Forbidden Light,45,https://images.pokemontcg.io/sm6/45_hires.png,ba90974f4e68707a
meowstic_59,xy9-59,Meowstic,Pokémon,BREAKpoint,59,https://images.pokemontcg.io/xy9/59_hires.png,fad881336d1995a6
meowstic_60,sm3-60,Meowstic,Pokémon,Burning Shadows,60,https://images.pokemontcg.io/sm3/60_hires.png,aec4f8589da7a660
meowstic_61,swsh5-61,Meowstic,Pokémon,Battle Styles,61,https://images.pokemontcg.io/swsh5/61_hires.png,beb4e4c8ca4b69c1
meowstic_80,sm10-80,Meowstic,Pokémon,Unbroken Bonds,80,https://images.pokemontcg.io/sm10/80_hires.png,eac06a7a9cb5b039
meowstic_82,swsh12-82,Meowstic,Pokémon,Silver Tempest,82,https://images.pokemontcg.io/swsh12/82_hires.png,eac33d3c99e0e416
meowstic_85,sv8-85,Meowstic,Pokémon,Surging Sparks,85,https://images.pokemontcg.io/sv8/85_hires.png,a26e44dc9f91b361
meowstic_rc15,g1-RC15,Meowstic,Pokémon,Generations,RC15,https://images.pokemontcg.io/g1/RC15_hires.png,be1cc0e0695adbc3
meowstic_xy48,xyp-XY48,Meowstic,Pokémon,XY Black Star Promos,XY48,https://images.pokemontcg.io/xyp/XY48_hires.png,fa68cc9b85b1b524
meowsticex_37,g1-37,Meowstic-EX,Pokémon,Generations,37,https://images.pokemontcg.io/g1/37_hires.png,e1e0151b3991de6e
meowth_10,basep-10,Meowth,Pokémon,Wizards Black Star Promos,10,https://images.pokemontcg.io/basep/10_hires.png,fe6fa1b086879191
meowth_101,sm3-101,Meowth,Pokémon,Burning Shadows,101,https://images.pokemontcg.io/sm3/101_hires.png,ab2b8c94e6f2d0d8
meowth_102,bw3-102,Meowth,Pokémon,Noble Victories,102,https://images.pokemontcg.io/bw3/102_hires.png,bf13c1e1684e9e86
meowth_106,bw7-106,Meowth,Pokémon,Boundaries Crossed,106,https://images.pokemontcg.io/bw7/106_hires.png,af3f9490e2e1c1c9
meowth_106,dp6-106,Meowth,Pokémon,Legends Awakened,106,https://images.pokemontcg.io/dp6/106_hires.png,9f1fc1e06a6e9690
meowth_11,pop5-11,Meowth δ,Pokémon,POP Series 5,11,https://images.pokemontcg.io/pop5/11_hires.png,8ade3b816de66c90
meowth_11,mcd16-11,Meowth,Pokémon,McDonald's Collection 2016,11,https://images.pokemontcg.io/mcd16/11_hires.png,fa7a8595cccc9494
meowth_114,pl3-114,Meowth,Pokémon,Supreme Victors,114,https://images.pokemontcg.io/pl3/114_hires.png,fa7a858141cbcb87
meowth_114,xy8-114,Meowth,Pokémon,BREAKthrough,114,https://images.pokemontcg.io/xy8/114_hires.png,eb6bd1904e949999
meowth_121,ecard1-121,Meowth,Pokémon,Expedition Base Set,121,https://images.pokemontcg.io/ecard1/121_hires.png,ee6eb29189c9484f
meowth_125,sm9-125,Meowth,Pokémon,Team Up,125,https://images.pokemontcg.io/sm9/125_hires.png,eb6ae4941d1d9495
meowth_13,np-13,Meowth,Pokémon,Nintendo Black Star Promos,13,https://images.pokemontcg.io/np/13_hires.png,9f1f90b0e0c3c7c6
meowth_147,sm10-147,Meowth,Pokémon,Unbroken Bonds,147,https://images.pokemontcg.io/sm10/147_hires.png,8f2eb4b0d85b59c8
meowth_199,swsh8-199,Meowth,Pokémon,Fusion Strike,199,https://images.pokemontcg.io/swsh8/199_hires.png,af3f3f91c0c09299
meowth_4,tk2a-4,Meowth,Pokémon,EX Trainer Kit 2 Plusle,4,https://images.pokemontcg.io/tk2a/4_hires.png,ca4a1b951f951d8d
meowth_42,ex4-42,Meowth,Pokémon,Team Magma vs Team Aqua,42,https://images.pokemontcg.io/ex4/42_hires.png,cc4f929203e34ecf
meowth_48,sv6pt5-48,Meowth,Pokémon,Shrouded Fable,48,https://images.pokemontcg.io/sv6pt5/48_hires.png,9b7ad481e62695d1
meowth_52,sv3pt5-52,Meowth,Pokémon,151,52,https://images.pokemontcg.io/sv3pt5/52_hires.png,9c3e05a170f2c7c7
meowth_53,base6-53,Meowth,Pokémon,Legendary Collection,53,https://images.pokemontcg.io/base6/53_hires.png,9f5f81b02ecb81e1
meowth_53,g1-53,Meowth,Pokémon,Generations,53,https://images.pokemontcg.io/g1/53_hires.png,eb6bd1904e949999
meowth_56,base2-56,Meowth,Pokémon,Jungle,56,https://images.pokemontcg.io/base2/56_hires.png,9f5fa1a02acbc1e1
meowth_61,xy7-61,Meowth,Pokémon,Ancient Origins,61,https://images.pokemontcg.io/xy7/61_hires.png,ea6a8795c4d49c9c
meowth_62,base5-62,Meowth,Pokémon,Team Rocket,62,https://images.pokemontcg.io/base5/62_hires.png,bb5be5e40e8ac8c2
meowth_67,xy6-67,Meowth,Pokémon,Roaring Skies,67,https://images.pokemontcg.io/xy6/67_hires.png,be7ac191113e94e5
meowth_69,ex6-69,Meowth,Pokémon,FireRed & LeafGreen,69,https://images.pokemontcg.io/ex6/69_hires.png,ca4a1b951db59cc5
meowth_71,ex13-71,Meowth δ,Pokémon,Holon Phantoms,71,https://images.pokemontcg.io/ex13/71_hires.png,ca1e2f85b56178a5
meowth_74,xy10-74,Meowth,Pokémon,Fates Collide,74,https://images.pokemontcg.io/xy10/74_hires.png,ab3a94b031199bcf
meowth_75,hgss1-75,Meowth,Pokémon,HeartGold & SoulSilver,75,https://images.pokemontcg.io/hgss1/75_hires.png,eb69c595161e9c89
meowth_77,ex11-77,Meowth,Pokémon,Delta Species,77,https://images.pokemontcg.io/ex11/77_hires.png,8f0fd39141ec1f89
meowth_78,ecard3-78,Meowth,Pokémon,Skyridge,78,https://images.pokemontcg.io/ecard3/78_hires.png,fb5a82a40ed1d18f
meowth_80,bw4-80,Meowth,Pokémon,Next Destinies,80,https://images.pokemontcg.io/bw4/80_hires.png,bf3fc0d0122f4dc8
meowth_80,base4-80,Meowth,Pokémon,Base Set 2,80,https://images.pokemontcg.io/base4/80_hires.png,9f5f81b02ecb81e1
meowth_88,xy11-88,Meowth,Pokémon,Steam Siege,88,https://images.pokemontcg.io/xy11/88_hires.png,fb5bc4b4343591c8
meowth_bw35,bwp-BW35,Meowth,Pokémon,BW Black Star Promos,BW35,https://images.pokemontcg.io/bwp/BW35_hires.png,ea6181971f1adccc
meowthv_swsh004,swshp-SWSH004,Meowth V,Pokémon,SWSH Black Star Promos,SWSH004,https://images.pokemontcg.io/swshp/SWSH004_hires.png,d09a41c52fb15bd9
meowthvmax_swsh005,swshp-SWSH005,Meowth VMAX,Pokémon,SWSH Black Star Promos,SWSH005,https://images.pokemontcg.io/swshp/SWSH005_hires.png,8ef931652593b64c
mesagoza_178,sv1-178,Mesagoza,Trainer,Scarlet & Violet,178,https://images.pokemontcg.io/sv1/178_hires.png,cb7e159463c159c9
mesprit_14,dp2-14,Mesprit,Pokémon,Mysterious Treasures,14,https://images.pokemontcg.io/dp2/14_hires.png,8f0ddc9900f2e3b6
mesprit_204,sv8-204,Mesprit,Pokémon,Surging Sparks,204,https://images.pokemontcg.io/sv8/204_hires.png,9b6e44c43b92f8c5
mesprit_34,dp6-34,Mesprit,Pokémon,Legends Awakened,34,https://images.pokemontcg.io/dp6/34_hires.png,9e4ee0f580b5e4a5
mesprit_37,bw10-37,Mesprit,Pokémon,Plasma Blast,37,https://images.pokemontcg.io/bw10/37_hires.png,9b1bb4f0c8c99b34
mesprit_42,sm6-42,Mesprit,Pokémon,Forbidden Light,42,https://images.pokemontcg.io/sm6/42_hires.png,eb4bb4b4b072e2c1
mesprit_66,swsh10-66,Mesprit,Pokémon,Astral Radiance,66,https://images.pokemontcg.io/swsh10/66_hires.png,be9b616aecc0c4c5
mesprit_79,sv8-79,Mesprit,Pokémon,Surging Sparks,79,https://images.pokemontcg.io/sv8/79_hires.png,e26a149d9f0793d1
mesprit_84,sm11-84,Mesprit,Pokémon,Unified Minds,84,https://images.pokemontcg.io/sm11/84_hires.png,e2c43e3a3ab0b42f
mespritlvx_143,dp6-143,Mesprit LV.X,Pokémon,Legends Awakened,143,https://images.pokemontcg.io/dp6/143_hires.png,99196ce7c6c4c99a
metagross_10,dp6-10,Metagross,Pokémon,Legends Awakened,10,https://images.pokemontcg.io/dp6/10_hires.png,fb6b91850e9e94d0
metagross_11,ex11-11,Metagross δ,Pokémon,Delta Species,11,https://images.pokemontcg.io/ex11/11_hires.png,ea4adf959b706184
metagross_11,ex8-11,Metagross,Pokémon,Deoxys,11,https://images.pokemontcg.io/ex8/11_hires.png,eb5fc490c68ad9c1
metagross_11,ex5-11,Metagross,Pokémon,Hidden Legends,11,https://images.pokemontcg.io/ex5/11_hires.png,be7dc181cbaa4ac2
metagross_113,ex11-113,Metagross ★,Pokémon,Delta Species,113,https://images.pokemontcg.io/ex11/113_hires.png,ea4a9d95bc6062c7
metagross_115,sv5-115,Metagross,Pokémon,Temporal Forces,115,https://images.pokemontcg.io/sv5/115_hires.png,af3e4190dc8ccde1
metagross_118,swsh4-118,Metagross,Pokémon,Vivid Voltage,118,https://images.pokemontcg.io/swsh4/118_hires.png,af3fc1d0c0ce29e1
metagross_119,swsh12-119,Metagross,Pokémon,Silver Tempest,119,https://images.pokemontcg.io/swsh12/119_hires.png,ea7ccd9d83c2f0c0
metagross_178,sv5-178,Metagross,Pokémon,Temporal Forces,178,https://images.pokemontcg.io/sv5/178_hires.png,f96f108663720ecd
metagross_18,hgss3-18,Metagross,Pokémon,HS—Undaunted,18,https://images.pokemontcg.io/hgss3/18_hires.png,9e7ee4919192d2c5
metagross_2,pop1-2,Metagross,Pokémon,POP Series 1,2,https://images.pokemontcg.io/pop1/2_hires.png,cb4fbf95c4c0f090
metagross_4,hgss2-4,Metagross,Pokémon,HS—Unleashed,4,https://images.pokemontcg.io/hgss2/4_hires.png,b23e8dc9c9b09786
metagross_49,xy7-49,Metagross,Pokémon,Ancient Origins,49,https://images.pokemontcg.io/xy7/49_hires.png,af6f81d0d266b2a4
metagross_50,xy7-50,Metagross,Pokémon,Ancient Origins,50,https://images.pokemontcg.io/xy7/50_hires.png,fa4bc1f03485c6d9
metagross_52,bw9-52,Metagross,Pokémon,Plasma Freeze,52,https://images.pokemontcg.io/bw9/52_hires.png,d15bc5cb18b43f24
metagross_63,sv9-63,Metagross,Pokémon,Journey Together,63,https://images.pokemontcg.io/sv9/63_hires.png,ea6a9591993b36a4
metagross_7,pl3-7,Metagross,Pokémon,Supreme Victors,7,https://images.pokemontcg.io/pl3/7_hires.png,bb5bc0c4361e4ecc
metagross_95,sm7-95,Metagross,Pokémon,Celestial Storm,95,https://images.pokemontcg.io/sm7/95_hires.png,ea3ec595e1a4b891
metagross_bw75,bwp-BW75,Metagross,Pokémon,BW Black Star Promos,BW75,https://images.pokemontcg.io/bwp/BW75_hires.png,c55b94d08d256b7a
metagrossex_95,ex16-95,Metagross ex,Pokémon,Power Keepers,95,https://images.pokemontcg.io/ex16/95_hires.png,bb6be985dc929290
metagrossex_95,ex5-95,Metagross ex,Pokémon,Hidden Legends,95,https://images.pokemontcg.io/ex5/95_hires.png,cb4bdd85d64662b0
metagrossex_xy34,xyp-XY34,Metagross-EX,Pokémon,XY Black Star Promos,XY34,https://images.pokemontcg.io/xyp/XY34_hires.png,cb5fe2d4680f9143
metagrossgx_139,sm2-139,Metagross-GX,Pokémon,Guardians Rising,139,https://images.pokemontcg.io/sm2/139_hires.png,c22cf8d8b307678d
metagrossgx_157,sm2-157,Metagross-GX,Pokémon,Guardians Rising,157,https://images.pokemontcg.io/sm2/157_hires.png,ca8c783fb247668c
metagrossgx_157a,sm2-157a,Metagross-GX,Pokémon,Guardians Rising,157a,https://images.pokemontcg.io/sm2/157a_hires.png,c2b4f898a326778b
metagrossgx_85,sm2-85,Metagross-GX,Pokémon,Guardians Rising,85,https://images.pokemontcg.io/sm2/85_hires.png,e23489cdf2d6c689
metagrossv_112,swsh6-112,Metagross V,Pokémon,Chilling Reign,112,https://images.pokemontcg.io/swsh6/112_hires.png,d11f09807eb765cc
metagrossv_181,swsh6-181,Metagross V,Pokémon,Chilling Reign,181,https://images.pokemontcg.io/swsh6/181_hires.png,c1826a285e3dea3f
metagrossvmax_113,swsh6-113,Metagross VMAX,Pokémon,Chilling Reign,113,https://images.pokemontcg.io/swsh6/113_hires.png,e8f304ed814bbe34
metagrossvmax_208,swsh6-208,Metagross VMAX,Pokémon,Chilling Reign,208,https://images.pokemontcg.io/swsh6/208_hires.png,c0db06e50187bf7c
metalcorebarrier_180,sm10-180,Metal Core Barrier,Trainer,Unbroken Bonds,180,https://images.pokemontcg.io/sm10/180_hires.png,ab2fd0b5b19a86c4
metalcorebarrier_232,sm10-232,Metal Core Barrier,Trainer,Unbroken Bonds,232,https://images.pokemontcg.io/sm10/232_hires.png,92a739e1f4c2174b
metalcube01_129,ecard2-129,Metal Cube 01,Trainer,Aquapolis,129,https://images.pokemontcg.io/ecard2/129_hires.png,fb6ac5c5707898c4
metalenergy_100,pl2-100,Metal Energy,Energy,Rising Rivals,100,https://images.pokemontcg.io/pl2/100_hires.png,eec4911b2f8d94d2
metalenergy_107,ex11-107,Metal Energy,Energy,Delta Species,107,https://images.pokemontcg.io/ex11/107_hires.png,939becb4b1b8c492
metalenergy_112,bw1-112,Metal Energy,Energy,Black & White,112,https://images.pokemontcg.io/bw1/112_hires.png,ead8f0a7be899160
metalenergy_120,dp2-120,Metal Energy,Energy,Mysterious Treasures,120,https://images.pokemontcg.io/dp2/120_hires.png,eec4911b2bad94d2
metalenergy_122,hgss1-122,Metal Energy,Energy,HeartGold & SoulSilver,122,https://images.pokemontcg.io/hgss1/122_hires.png,bb58e4969ae191b1
metalenergy_130,dp3-130,Metal Energy,Energy,Secret Wonders,130,https://images.pokemontcg.io/dp3/130_hires.png,eec4911b2bad94d2
metalenergy_130,dp1-130,Metal Energy,Energy,Diamond & Pearl,130,https://images.pokemontcg.io/dp1/130_hires.png,f05ee6a39aa439b0
metalenergy_139,xy1-139,Metal Energy,Energy,XY,139,https://images.pokemontcg.io/xy1/139_hires.png,fb4ae4b79a8191b0
metalenergy_143,ecard2-143,Metal Energy,Energy,Aquapolis,143,https://images.pokemontcg.io/ecard2/143_hires.png,ff9be866813980c6
metalenergy_159,ecard1-159,Metal Energy,Energy,Expedition Base Set,159,https://images.pokemontcg.io/ecard1/159_hires.png,ff9be824a3398886
metalenergy_159,swsh12pt5-159,Metal Energy,Energy,Crown Zenith,159,https://images.pokemontcg.io/swsh12pt5/159_hires.png,a69c1b33a58c9697
metalenergy_163,sm1-163,Metal Energy,Energy,Sun & Moon,163,https://images.pokemontcg.io/sm1/163_hires.png,c7ac5a9b3029d58b
metalenergy_171,sm1-171,Metal Energy,Energy,Sun & Moon,171,https://images.pokemontcg.io/sm1/171_hires.png,c5f44b13216d9c9b
metalenergy_19,neo1-19,Metal Energy,Energy,Neo Genesis,19,https://images.pokemontcg.io/neo1/19_hires.png,9b5ae4a7b088c7b2
metalenergy_237,swsh7-237,Metal Energy,Energy,Evolving Skies,237,https://images.pokemontcg.io/swsh7/237_hires.png,c25f592065859f9b
metalenergy_80,hgss3-80,Metal Energy,Energy,HS—Undaunted,80,https://images.pokemontcg.io/hgss3/80_hires.png,ee0e983ae1e98c96
metalenergy_82,g1-82,Metal Energy,Energy,Generations,82,https://images.pokemontcg.io/g1/82_hires.png,fb5ac4b59885b1b0
metalenergy_87,col1-87,Metal Energy,Energy,Call of Legends,87,https://images.pokemontcg.io/col1/87_hires.png,ee0e983ae1e98c96
metalenergy_88,ex9-88,Metal Energy,Energy,Emerald,88,https://images.pokemontcg.io/ex9/88_hires.png,9b98ecb4b1b8c4d2
metalenergy_88,ex16-88,Metal Energy,Energy,Power Keepers,88,https://images.pokemontcg.io/ex16/88_hires.png,9b98eca5b1b8c496
metalenergy_94,ex1-94,Metal Energy,Energy,Ruby & Sapphire,94,https://images.pokemontcg.io/ex1/94_hires.png,9b99ecb5b1b88492
metalenergy_95,ex13-95,Metal Energy,Energy,Holon Phantoms,95,https://images.pokemontcg.io/ex13/95_hires.png,9398ecb5b1b8c4d2
metalenergy_95,col1-95,Metal Energy,Energy,Call of Legends,95,https://images.pokemontcg.io/col1/95_hires.png,bb58e4969ae191b1
metalenergy_95,dp5-95,Metal Energy,Energy,Majestic Dawn,95,https://images.pokemontcg.io/dp5/95_hires.png,ee44913b2f8c94f2
metalenergy_97,ex10-97,Metal Energy,Energy,Unseen Forces,97,https://images.pokemontcg.io/ex10/97_hires.png,939aecb4b1b8c4d2
metalenergy_98,xy12-98,Metal Energy,Energy,Evolutions,98,https://images.pokemontcg.io/xy12/98_hires.png,fb5aa4b798a198c2
metalfryingpan_112,sm6-112,Metal Frying Pan,Trainer,Forbidden Light,112,https://images.pokemontcg.io/sm6/112_hires.png,eb6e989585e5c1d0
metalfryingpan_112a,sm6-112a,Metal Frying Pan,Trainer,Forbidden Light,112a,https://images.pokemontcg.io/sm6/112a_hires.png,b73fd8c1f12594c0
metalfryingpan_144,sm6-144,Metal Frying Pan,Trainer,Forbidden Light,144,https://images.pokemontcg.io/sm6/144_hires.png,e3e39891634bd44e
metalgoggles_148,sm9-148,Metal Goggles,Trainer,Team Up,148,https://images.pokemontcg.io/sm9/148_hires.png,bb3f8185785ad3c0
metalgoggles_195,sm9-195,Metal Goggles,Trainer,Team Up,195,https://images.pokemontcg.io/sm9/195_hires.png,92b30fe1b187714b
metalsaucer_170,swsh1-170,Metal Saucer,Trainer,Sword & Shield,170,https://images.pokemontcg.io/swsh1/170_hires.png,9b1bcdc4e5f0b0c4
metalsaucer_214,swsh1-214,Metal Saucer,Trainer,Sword & Shield,214,https://images.pokemontcg.io/swsh1/214_hires.png,8f7d47e0b44af08c
metang_114,sv5-114,Metang,Pokémon,Temporal Forces,114,https://images.pokemontcg.io/sv5/114_hires.png,eb6ac0849d1d1f9c
metang_117,swsh4-117,Metang,Pokémon,Vivid Voltage,117,https://images.pokemontcg.io/swsh4/117_hires.png,ee2e6cd0d18599c6
metang_118,swsh12-118,Metang,Pokémon,Silver Tempest,118,https://images.pokemontcg.io/swsh12/118_hires.png,af3ec5d0d2cc2ce0
metang_21,ex5-21,Metang,Pokémon,Hidden Legends,21,https://images.pokemontcg.io/ex5/21_hires.png,bb5aee85cdc090a6
